positive_prob,neutral_prob,negative_prob
0.009691533,0.9865628,0.0037456984
0.9971002,0.002351144,5.4866873e-4
0.082740344,0.86864275,0.048616942
0.95047605,0.046887536,0.0026364254
0.08565823,0.91313463,0.0012071409
0.20539841,0.7888909,0.005710631
0.7904519,0.19664446,0.01290368
0.018199923,0.9809965,8.034927e-4
0.9842047,0.007065668,0.00872965
0.002457179,0.9967937,7.490368e-4
0.8698069,0.12909944,0.0010936662
0.672046,0.3147082,0.013245851
0.0019974648,0.9973762,6.263987e-4
4.6175008e-4,4.4670416e-4,0.9990915
0.017995887,0.98131394,6.901512e-4
0.0028166592,0.7394569,0.2577265
0.03490691,0.96466744,4.2566934e-4
0.0034943777,0.9751178,0.021387767
4.7249816e-4,4.324386e-4,0.9990951
0.99752444,6.0069095e-4,0.0018749506
0.002423656,0.0039891917,0.99358714
0.3657028,0.4642712,0.1700259
6.085062e-4,8.4773183e-4,0.99854374
0.0046671224,0.0032510161,0.9920819
0.99846375,9.485716e-4,5.877417e-4
0.88542056,0.10924943,0.0053299977
0.001195851,0.9885343,0.010269821
0.40838155,0.0015133631,0.59010506
0.0013465188,0.998156,4.975245e-4
0.0021189942,0.9971307,7.502675e-4
3.2809644e-4,0.9985453,0.0011267146
0.18253984,0.816988,4.7216582e-4
0.0035886322,0.91452277,0.08188872
0.98314625,0.016219037,6.3470966e-4
0.0038492405,0.17330894,0.8228418
0.0011859222,0.019235866,0.9795782
0.00944925,0.98810786,0.0024428535
8.284725e-4,0.9985246,6.469158e-4
7.8932557e-4,0.05532072,0.94389
9.399672e-4,0.93533665,0.063723356
5.288672e-4,0.9980381,0.001433008
0.003685651,0.26253766,0.7337766
6.880486e-4,0.010191491,0.9891205
0.5259162,0.33255878,0.14152502
0.0012109141,0.95327747,0.04551159
0.0016617706,0.997101,0.0012372755
